# hw_scsi_trace_753_wedge.csv - 53C96 trace-ring dump from the LIVE FPGA
#
# Captured 2026-08-07 on bitstream build_id=0xDD5127F3 while System 7.5.3 sat
# in the 'Starting up...' hang.  Hang signature confirmed to match the
# documented one BEFORE the dump was trusted: loop PCs 0x800a183a /
# 0x800a17b8 / 0x8009e74a / 0x8009e756 in pc-trace, and S+0x1A9 == 0 at
# 0x000A84A8.  Ring quiescence confirmed by sampling wr_ptr twice 1.5 s
# apart (stable at 2711) before freezing.
#
# Format: idx,rw,reg,byte,tstamp   (reg 0..c = 53C96 register, d = pseudo-DMA)
# 4096 entries, wrapped=1, oldest->newest.
940,R,d,ba,100226
941,R,d,07,100226
942,R,d,4e,100227
943,R,d,59,100227
944,R,d,8f,100227
945,R,d,3f,100227
946,R,d,3c,100227
947,R,d,a8,100227
948,R,d,9f,100227
949,R,d,70,100227
950,R,d,01,100227
951,R,d,1f,100228
952,R,d,00,100228
953,R,d,4e,100228
954,R,d,ba,100228
955,R,d,07,100228
956,R,d,40,100228
957,R,d,20,100228
958,R,d,1f,100228
959,R,d,b0,100229
960,R,d,9f,100229
961,R,d,67,100229
962,R,d,00,100229
963,R,d,d4,100229
964,R,d,7e,100229
965,R,d,01,100229
966,R,d,70,100230
967,R,d,28,100230
968,R,d,2f,100230
969,R,d,00,100230
970,R,d,48,100230
971,R,d,6e,100230
972,R,d,ff,100230
973,R,d,d4,100231
974,R,d,4e,100231
975,R,d,ba,100231
976,R,d,f5,100231
977,R,d,fa,100231
978,R,d,70,100231
979,R,d,00,100231
980,R,d,10,100231
981,R,d,2c,100231
982,R,d,00,100232
983,R,d,06,100232
984,R,d,3d,100232
985,R,d,40,100232
986,R,d,ff,100232
987,R,d,f8,100232
988,R,d,1d,100232
989,R,d,7c,100232
990,R,d,00,100233
991,R,d,80,100233
992,R,d,ff,100233
993,R,d,dc,100233
994,R,d,70,100233
995,R,d,00,100233
996,R,d,2d,100233
997,R,d,40,100233
998,R,d,ff,100234
999,R,d,e4,100234
1000,R,d,3d,100234
1001,R,d,7c,100234
1002,R,d,00,100234
1003,R,d,28,100234
1004,R,d,ff,100234
1005,R,d,da,100235
1006,R,d,41,100235
1007,R,d,ee,100235
1008,R,d,ff,100235
1009,R,d,d4,100235
1010,R,d,70,100235
1011,R,d,01,100235
1012,R,d,a0,100235
1013,R,d,89,100235
1014,R,d,4a,100236
1015,R,d,2e,100236
1016,R,d,ff,100236
1017,R,d,fa,100236
1018,R,d,50,100236
1019,R,d,4f,100236
1020,R,d,67,100236
1021,R,d,00,100236
1022,R,d,98,100237
1023,R,d,48,100237
1024,R,d,78,100237
1025,R,d,00,100237
1026,R,d,ac,100237
1027,R,d,48,100237
1028,R,d,6e,100237
1029,R,d,ff,100238
1030,R,d,28,100238
1031,R,d,4e,100238
1032,R,d,ba,100238
1033,R,d,f5,100238
1034,R,d,c0,100238
1035,R,d,29,100238
1036,R,d,6e,100239
1037,R,d,ff,100239
1038,R,d,e0,100239
1039,R,d,00,100239
1040,R,d,04,100239
1041,R,d,2d,100239
1042,R,d,6c,100239
1043,R,d,00,100239
1044,R,d,04,100239
